# x[mm]	L[um]	t[s]	stress[Pa]
1.683941619454894578e+02	1.049940156933804047e+02	2.816176710534313843e-01	-3.121966450906972501e-02
1.684064009037328731e+02	1.050362405794025449e+02	2.816305238111132536e-01	-3.134819242733989653e-02
1.684186398619762883e+02	1.050786731645129635e+02	2.816433817493914082e-01	-3.147677215296212916e-02
1.684308788202196752e+02	1.051213139813130937e+02	2.816562448937185992e-01	-3.160540394041606166e-02
1.684431177784630620e+02	1.051641635657941976e+02	2.816691132696130806e-01	-3.173408804492528629e-02
1.684553567367064772e+02	1.052072224573562806e+02	2.816819869026587764e-01	-3.186282472233839536e-02
1.684675956949498641e+02	1.052504911988267935e+02	2.816948658185060017e-01	-3.199161422917033704e-02
1.684798346531932793e+02	1.052939703364798447e+02	2.817077500428715187e-01	-3.212045682261020774e-02
1.684920736114366662e+02	1.053376604200554141e+02	2.817206396015393688e-01	-3.224935276045626936e-02
1.685043125696801098e+02	1.053815620027786224e+02	2.817335345203609287e-01	-3.237830230130624154e-02
1.685165515279234967e+02	1.054256756413793994e+02	2.817464348252556317e-01	-3.250730570436190237e-02
1.685287904861668835e+02	1.054700018961120946e+02	2.817593405422111341e-01	-3.263636322944953733e-02
1.685410294444102988e+02	1.055145413307754723e+02	2.817722516972839264e-01	-3.276547513717469051e-02
1.685532684026536856e+02	1.055592945127326061e+02	2.817851683165997212e-01	-3.289464168881223866e-02
1.685655073608971009e+02	1.056042620129311729e+02	2.817980904263539532e-01	-3.302386314630745973e-02
1.685777463191404877e+02	1.056494444059237736e+02	2.818110180528120567e-01	-3.315313977233174531e-02
1.685899852773839029e+02	1.056948422698884968e+02	2.818239512223100762e-01	-3.328247183023369526e-02
1.686022242356273182e+02	1.057404561866497232e+02	2.818368899612550549e-01	-3.341185958415618384e-02
1.686144631938707050e+02	1.057862867416987598e+02	2.818498342961253678e-01	-3.354130329888208029e-02
1.686267021521141203e+02	1.058323345242151987e+02	2.818627842534713324e-01	-3.367080323987763774e-02
1.686389411103575071e+02	1.058786001270879495e+02	2.818757398599157082e-01	-3.380035967340624947e-02
1.686511800686009224e+02	1.059250841469367543e+02	2.818887011421538635e-01	-3.392997286641862703e-02
1.686634190268443092e+02	1.059717871841336887e+02	2.819016681269544966e-01	-3.405964308663244483e-02
1.686756579850877245e+02	1.060187098428250891e+02	2.819146408411600246e-01	-3.418937060248385118e-02
1.686878969433311113e+02	1.060658527309533099e+02	2.819276193116870832e-01	-3.431915568308623044e-02
1.687001359015745265e+02	1.061132164602789913e+02	2.819406035655268594e-01	-3.444899859845610562e-02
1.687123748598179418e+02	1.061608016464033852e+02	2.819535936297457024e-01	-3.457889961927170658e-02
1.687246138180613286e+02	1.062086089087908078e+02	2.819665895314855120e-01	-3.470885901689164943e-02
1.687368527763047439e+02	1.062566388707914058e+02	2.819795912979642383e-01	-3.483887706353744340e-02
1.687490917345481307e+02	1.063048921596639218e+02	2.819925989564764368e-01	-3.496895403215169451e-02
1.687613306927915460e+02	1.063533694065990005e+02	2.820056125343935460e-01	-3.509909019647559913e-02
1.687735696510349328e+02	1.064020712467421959e+02	2.820186320591646090e-01	-3.522928583100740085e-02
1.687858086092783196e+02	1.064509983192176605e+02	2.820316575583166063e-01	-3.535954121099095515e-02
1.687980475675217633e+02	1.065001512671516934e+02	2.820446890594549560e-01	-3.548985661257560847e-02
1.688102865257651501e+02	1.065495307376966707e+02	2.820577265902641240e-01	-3.562023231261398498e-02
1.688225254840085654e+02	1.065991373820551189e+02	2.820707701785079013e-01	-3.575066858867068098e-02
1.688347644422519522e+02	1.066489718555038735e+02	2.820838198520301265e-01	-3.588116571923283260e-02
1.688470034004953675e+02	1.066990348174187062e+02	2.820968756387550180e-01	-3.601172398357477267e-02
1.688592423587387543e+02	1.067493269312989526e+02	2.821099375666878961e-01	-3.614234366174697705e-02
1.688714813169821412e+02	1.067998488647923665e+02	2.821230056639152939e-01	-3.627302503461053707e-02
1.688837202752255564e+02	1.068506012897202737e+02	2.821360799586059009e-01	-3.640376838386225056e-02
1.688959592334689717e+02	1.069015848821028669e+02	2.821491604790108965e-01	-3.653457399208945300e-02
1.689081981917123869e+02	1.069528003221846859e+02	2.821622472534642823e-01	-3.666544214262901225e-02
1.689204371499557737e+02	1.070042482944604814e+02	2.821753403103837710e-01	-3.679637311961195950e-02
1.689326761081991890e+02	1.070559294877009933e+02	2.821884396782710636e-01	-3.692736720809956796e-02
1.689449150664425758e+02	1.071078445949794116e+02	2.822015453857122935e-01	-3.705842469396165156e-02
1.689571540246859627e+02	1.071599943136973820e+02	2.822146574613788039e-01	-3.718954586392460987e-02
1.689693929829293779e+02	1.072123793456120922e+02	2.822277759340275916e-01	-3.732073100559418766e-02
1.689816319411727648e+02	1.072650003968627601e+02	2.822409008325016955e-01	-3.745198040733818678e-02
1.689938708994162084e+02	1.073178581779978629e+02	2.822540321857309742e-01	-3.758329435856146844e-02
1.690061098576595953e+02	1.073709534040024778e+02	2.822671700227323277e-01	-3.771467314946177346e-02
1.690183488159030105e+02	1.074242867943257949e+02	2.822803143726106967e-01	-3.784611707100871830e-02
1.690305877741463974e+02	1.074778590729088421e+02	2.822934652645591180e-01	-3.797762641517529042e-02
1.690428267323897842e+02	1.075316709682125804e+02	2.823066227278596685e-01	-3.810920147481296205e-02
1.690550656906331994e+02	1.075857232132461263e+02	2.823197867918837423e-01	-3.824084254364128188e-02
1.690673046488765863e+02	1.076400165455952589e+02	2.823329574860927726e-01	-3.837254991629729384e-02
1.690795436071200015e+02	1.076945517074511542e+02	2.823461348400388427e-01	-3.850432388825293650e-02
1.690917825653634168e+02	1.077493294456393613e+02	2.823593188833650180e-01	-3.863616475607568879e-02
1.691040215236068320e+02	1.078043505116490621e+02	2.823725096458060135e-01	-3.876807281707461694e-02
1.691162604818502189e+02	1.078596156616624882e+02	2.823857071571890254e-01	-3.890004836948912637e-02
1.691284994400936057e+02	1.079151256565848200e+02	2.823989114474338979e-01	-3.903209171257571858e-02
1.691407383983370210e+02	1.079708812620739451e+02	2.824121225465539564e-01	-3.916420314645657763e-02
1.691529773565804078e+02	1.080268832485709112e+02	2.824253404846565063e-01	-3.929638297223368715e-02
1.691652163148238230e+02	1.080831323913303663e+02	2.824385652919434442e-01	-3.942863149194093808e-02
1.691774552730672099e+02	1.081396294704512684e+02	2.824517969987119792e-01	-3.956094900850266882e-02
1.691896942313106251e+02	1.081963752709079927e+02	2.824650356353548553e-01	-3.969333582597886489e-02
1.692019331895540404e+02	1.082533705825816952e+02	2.824782812323612946e-01	-3.982579224926902778e-02
1.692141721477974272e+02	1.083106162002917472e+02	2.824915338203176085e-01	-3.995831858414953391e-02
1.692264111060408425e+02	1.083681129238276668e+02	2.825047934299075303e-01	-4.009091513752812558e-02
1.692386500642842293e+02	1.084258615579812641e+02	2.825180600919130480e-01	-4.022358221723427302e-02
1.692508890225276446e+02	1.084838629125789566e+02	2.825313338372149596e-01	-4.035632013208841767e-02
1.692631279807710314e+02	1.085421178025145394e+02	2.825446146967934835e-01	-4.048912919191602344e-02
1.692753669390144182e+02	1.086006270477821118e+02	2.825579027017288691e-01	-4.062200970748462009e-02
1.692876058972578619e+02	1.086593914735093165e+02	2.825711978832021187e-01	-4.075496199071020065e-02
1.692998448555012487e+02	1.087184119099909481e+02	2.825845002724954313e-01	-4.088798635442444929e-02
1.693120838137446640e+02	1.087776891927226472e+02	2.825978099009929245e-01	-4.102108311241212113e-02
1.693243227719880508e+02	1.088372241624351915e+02	2.826111268001813559e-01	-4.115425257958850447e-02
1.693365617302314661e+02	1.088970176651288142e+02	2.826244510016507894e-01	-4.128749507186693646e-02
1.693488006884748529e+02	1.089570705521079361e+02	2.826377825370950392e-01	-4.142081090621961559e-02
1.693610396467182397e+02	1.090173836800162377e+02	2.826511214383123916e-01	-4.155420040062416526e-02
1.693732786049616550e+02	1.090779579108719588e+02	2.826644677372064929e-01	-4.168766387409056362e-02
1.693855175632050702e+02	1.091387941121035396e+02	2.826778214657865718e-01	-4.182120164685746572e-02
1.693977565214484855e+02	1.091998931565856310e+02	2.826911826561686047e-01	-4.195481404004149095e-02
1.694099954796918723e+02	1.092612559226752182e+02	2.827045513405755384e-01	-4.208850137583749346e-02
1.694222344379352876e+02	1.093228832942484132e+02	2.827179275513382883e-01	-4.222226397759625688e-02
1.694344733961786744e+02	1.093847761607371751e+02	2.827313113208961837e-01	-4.235610216972928582e-02
1.694467123544220613e+02	1.094469354171666708e+02	2.827447026817978548e-01	-4.249001627777491269e-02
1.694589513126654765e+02	1.095093619641928200e+02	2.827581016667017888e-01	-4.262400662829905762e-02
1.694711902709088633e+02	1.095720567081400816e+02	2.827715083083769398e-01	-4.275807354894262807e-02
1.694834292291523070e+02	1.096350205610397950e+02	2.827849226397037841e-01	-4.289221736869527901e-02
1.694956681873956938e+02	1.096982544406687907e+02	2.827983446936744305e-01	-4.302643841742708614e-02
1.695079071456391091e+02	1.097617592705880440e+02	2.828117745033940089e-01	-4.316073702612926999e-02
1.695201461038824959e+02	1.098255359801822379e+02	2.828252121020807253e-01	-4.329511352707696159e-02
1.695323850621258828e+02	1.098895855046991414e+02	2.828386575230672495e-01	-4.342956825358437051e-02
1.695446240203692980e+02	1.099539087852896699e+02	2.828521107998007711e-01	-4.356410154014870445e-02
1.695568629786126849e+02	1.100185067690481304e+02	2.828655719658440537e-01	-4.369871372242928320e-02
1.695691019368561001e+02	1.100833804090528929e+02	2.828790410548764345e-01	-4.383340513715863751e-02
1.695813408950995154e+02	1.101485306644074456e+02	2.828925181006939349e-01	-4.396817612246168433e-02
1.695935798533429306e+02	1.102139585002817768e+02	2.829060031372104267e-01	-4.410302701746122989e-02
1.696058188115863175e+02	1.102796648879540982e+02	2.829194961984582979e-01	-4.423795816240225220e-02
1.696180577698297043e+02	1.103456508048529798e+02	2.829329973185893410e-01	-4.437296989886781867e-02
1.696302967280731195e+02	1.104119172345998834e+02	2.829465065318750860e-01	-4.450806256961209462e-02
1.696425356863165064e+02	1.104784651670521214e+02	2.829600238727079664e-01	-4.464323651858131958e-02
1.696547746445599216e+02	1.105452955983459304e+02	2.829735493756020404e-01	-4.477849209092488875e-02
1.696670136028033085e+02	1.106124095309403543e+02	2.829870830751934352e-01	-4.491382963295297709e-02
1.696792525610467521e+02	1.106798079736611555e+02	2.830006250062415685e-01	-4.504924949241828624e-02
1.696914915192901390e+02	1.107474919417452810e+02	2.830141752036296476e-01	-4.518475201814130954e-02
1.697037304775335258e+02	1.108154624568857827e+02	2.830277337023655027e-01	-4.532033756014209464e-02
1.697159694357769411e+02	1.108837205472770506e+02	2.830413005375824187e-01	-4.545600646980457044e-02
1.697282083940203279e+02	1.109522672476603731e+02	2.830548757445399133e-01	-4.559175909975554664e-02
1.697404473522637431e+02	1.110211035993701643e+02	2.830684593586246800e-01	-4.572759580390049067e-02
1.697526863105071300e+02	1.110902306503803914e+02	2.830820514153510326e-01	-4.586351693737719670e-02
1.697649252687505452e+02	1.111596494553514560e+02	2.830956519503620705e-01	-4.599952285658610168e-02
1.697771642269939605e+02	1.112293610756775593e+02	2.831092609994305120e-01	-4.613561391939704354e-02
1.697894031852373473e+02	1.112993665795345066e+02	2.831228785984591934e-01	-4.627179048483549828e-02
1.698016421434807626e+02	1.113696670419278405e+02	2.831365047834821236e-01	-4.640805291319081982e-02
1.698138811017241494e+02	1.114402635447415690e+02	2.831501395906654284e-01	-4.654440156617078994e-02
1.698261200599675647e+02	1.115111571767871936e+02	2.831637830563080160e-01	-4.668083680680942121e-02
1.698383590182109515e+02	1.115823490338532906e+02	2.831774352168424658e-01	-4.681735899943652995e-02
1.698505979764543667e+02	1.116538402187554055e+02	2.831910961088358603e-01	-4.695396850973747316e-02
1.698628369346977536e+02	1.117256318413866296e+02	2.832047657689907294e-01	-4.709066570473083302e-02
1.698750758929411688e+02	1.117977250187684177e+02	2.832184442341459940e-01	-4.722745095292831680e-02
1.698873148511845841e+02	1.118701208751019607e+02	2.832321315412774099e-01	-4.736432462409997241e-02
1.698995538094279709e+02	1.119428205418201259e+02	2.832458277274990666e-01	-4.750128708931430910e-02
1.699117927676713862e+02	1.120158251576396680e+02	2.832595328300638871e-01	-4.763833872115944001e-02
1.699240317259147730e+02	1.120891358686140649e+02	2.832732468863645714e-01	-4.777547989361265179e-02
1.699362706841581883e+02	1.121627538281869221e+02	2.832869699339345959e-01	-4.791271098202083689e-02
1.699485096424015751e+02	1.122366801972455761e+02	2.833007020104489904e-01	-4.805003236314145387e-02
1.699607486006449619e+02	1.123109161441755077e+02	2.833144431537253927e-01	-4.818744441514440785e-02
1.699729875588884056e+02	1.123854628449151107e+02	2.833281934017248815e-01	-4.832494751777272751e-02
1.699852265171317924e+02	1.124603214830109437e+02	2.833419527925528647e-01	-4.846254205206993598e-02
1.699974654753752077e+02	1.125354932496735501e+02	2.833557213644600781e-01	-4.860022840049917775e-02
1.700097044336185945e+02	1.126109793438338187e+02	2.833694991558436960e-01	-4.873800694710690717e-02
1.700219433918620098e+02	1.126867809721998412e+02	2.833832862052478863e-01	-4.887587807733213136e-02
1.700341823501053966e+02	1.127628993493142104e+02	2.833970825513650871e-01	-4.901384217814907379e-02
1.700464213083487834e+02	1.128393356976120288e+02	2.834108882330368950e-01	-4.915189963800269124e-02
1.700586602665921987e+02	1.129160912474793292e+02	2.834247032892548979e-01	-4.929005084675529974e-02
1.700708992248356139e+02	1.129931672373120932e+02	2.834385277591618402e-01	-4.942829619600552782e-02
1.700831381830790292e+02	1.130705649135758080e+02	2.834523616820525671e-01	-4.956663607868564553e-02
1.700953771413224160e+02	1.131482855308655644e+02	2.834662050973748570e-01	-4.970507088922720973e-02
1.701076160995658029e+02	1.132263303519667801e+02	2.834800580447306428e-01	-4.984360102370788415e-02
1.701198550578092181e+02	1.133047006479163770e+02	2.834939205638768445e-01	-4.998222687972355555e-02
1.701320940160526050e+02	1.133833976980647691e+02	2.835077926947265348e-01	-5.012094885643712805e-02
1.701443329742960202e+02	1.134624227901380920e+02	2.835216744773497166e-01	-5.025976735458876493e-02
1.701565719325394070e+02	1.135417772203014124e+02	2.835355659519747662e-01	-5.039868277641931099e-02
1.701688108907828507e+02	1.136214622932220948e+02	2.835494671589890436e-01	-5.053769552594846587e-02
1.701810498490262376e+02	1.137014793221342188e+02	2.835633781389400032e-01	-5.067680600868292029e-02
1.701932888072696244e+02	1.137818296289032958e+02	2.835772989325366367e-01	-5.081601463161135313e-02
1.702055277655130396e+02	1.138625145440916953e+02	2.835912295806500283e-01	-5.095532180353787299e-02
1.702177667237564265e+02	1.139435354070247399e+02	2.836051701243147427e-01	-5.109472793484066966e-02
1.702300056819998417e+02	1.140248935658573970e+02	2.836191206047298241e-01	-5.123423343753601145e-02
1.702422446402432286e+02	1.141065903776415524e+02	2.836330810632597954e-01	-5.137383872529656392e-02
1.702544835984866438e+02	1.141886272083940526e+02	2.836470515414357685e-01	-5.151354421341082512e-02
1.702667225567300591e+02	1.142710054331652145e+02	2.836610320809568320e-01	-5.165335031901747975e-02
1.702789615149734459e+02	1.143537264361082180e+02	2.836750227236906063e-01	-5.179325746080356424e-02
1.702912004732168612e+02	1.144367916105489655e+02	2.836890235116748538e-01	-5.193326605909427685e-02
1.703034394314602480e+02	1.145202023590567677e+02	2.837030344871185328e-01	-5.207337653603911348e-02
1.703156783897036632e+02	1.146039600935155249e+02	2.837170556924025755e-01	-5.221358931546734444e-02
1.703279173479470501e+02	1.146880662351958335e+02	2.837310871700814974e-01	-5.235390482298996756e-02
1.703401563061904653e+02	1.147725222148276316e+02	2.837451289628842299e-01	-5.249432348592088932e-02
1.703523952644338522e+02	1.148573294726735412e+02	2.837591811137153974e-01	-5.263484573326153437e-02
